date,province,temp_max,temp_min,temp_mean,humidity,wind_speed,cloud_cover,pressure,rain
2024-05-07,Ha_Noi,30.1,23.8,26.0,89,14.1,92,1010.1,1
2024-05-08,Ha_Noi,30.6,24.0,26.2,90,18.8,98,1009.6,1
2024-05-09,Ha_Noi,29.1,23.1,25.7,87,14.0,95,1009.9,1
2024-05-10,Ha_Noi,30.9,24.2,26.9,85,17.0,80,1008.5,1
2024-05-11,Ha_Noi,30.9,25.1,27.7,87,20.7,55,1007.8,1
2024-05-12,Ha_Noi,29.8,24.2,26.7,91,17.0,76,1008.1,1
2024-05-13,Ha_Noi,30.6,24.1,26.9,83,13.8,61,1009.3,1
2024-05-14,Ha_Noi,31.4,23.7,27.4,83,17.3,36,1008.4,1
2024-05-15,Ha_Noi,31.1,24.8,26.8,89,12.5,73,1009.6,1
2024-05-16,Ha_Noi,31.2,23.5,26.9,76,14.8,78,1010.5,1
2024-05-17,Ha_Noi,30.5,24.4,27.3,76,17.1,72,1007.5,1
2024-05-18,Ha_Noi,31.0,25.1,27.7,86,19.2,100,1002.5,1
2024-05-19,Ha_Noi,31.1,25.1,27.1,90,15.8,100,1000.5,1
2024-05-20,Ha_Noi,31.1,24.1,27.3,83,13.5,91,1003.8,1
2024-05-21,Ha_Noi,31.4,24.6,27.2,88,14.0,92,1005.7,1
2024-05-22,Ha_Noi,31.0,24.2,27.1,86,12.2,79,1006.4,1
2024-05-23,Ha_Noi,30.2,24.2,26.9,86,10.8,82,1005.7,1
2024-05-24,Ha_Noi,31.0,25.2,27.7,84,14.2,70,1005.4,1
2024-05-25,Ha_Noi,30.9,25.6,27.7,88,19.4,93,1005.0,1
2024-05-26,Ha_Noi,33.5,26.6,29.8,84,18.8,77,1002.2,1
2024-05-27,Ha_Noi,35.2,27.4,31.1,77,15.3,79,998.4,0
2024-05-28,Ha_Noi,32.9,27.2,29.5,84,14.8,100,998.8,1
2024-05-29,Ha_Noi,34.6,27.1,30.6,82,19.6,95,998.3,1
2024-05-30,Ha_Noi,33.0,25.8,28.1,87,19.5,98,1000.3,1
2024-05-31,Ha_Noi,27.2,25.4,26.2,79,14.8,89,1004.0,1
2024-06-01,Ha_Noi,33.2,24.8,28.8,76,14.8,52,1005.0,0
2024-06-02,Ha_Noi,33.1,25.8,28.8,86,17.1,66,1003.8,1
2024-06-03,Ha_Noi,33.7,26.6,29.0,87,10.3,98,1001.2,1
2024-06-04,Ha_Noi,32.8,26.1,28.3,89,10.9,99,1002.1,1
2024-06-05,Ha_Noi,29.6,24.8,26.2,92,17.0,100,1005.0,1
2024-06-06,Ha_Noi,29.5,24.2,26.1,87,11.3,99,1005.8,1
2024-06-07,Ha_Noi,31.5,24.4,27.3,88,14.1,99,1002.7,1
2024-06-08,Ha_Noi,29.4,24.7,27.0,92,10.8,100,1000.9,1
2024-06-09,Ha_Noi,29.3,25.4,26.7,94,12.1,100,1001.5,1
2024-06-10,Ha_Noi,30.5,25.0,26.8,93,9.7,100,1003.0,1
2024-06-11,Ha_Noi,31.9,24.6,28.3,88,12.4,98,1002.5,1
2024-06-12,Ha_Noi,34.2,26.4,30.0,83,12.8,100,1001.3,1
2024-06-13,Ha_Noi,35.6,27.5,31.6,75,14.2,100,998.4,0
2024-06-14,Ha_Noi,34.0,29.1,31.5,71,12.4,100,997.3,0
2024-06-15,Ha_Noi,33.3,27.7,30.5,80,13.0,100,998.8,1
2024-06-16,Ha_Noi,35.0,27.2,30.6,82,17.1,100,999.9,1
2024-06-17,Ha_Noi,36.0,27.5,31.1,80,13.0,100,999.2,1
2024-06-18,Ha_Noi,34.4,28.1,30.8,79,11.7,100,998.4,1
2024-06-19,Ha_Noi,35.8,28.1,31.4,77,16.3,100,997.9,1
2024-06-20,Ha_Noi,35.2,27.9,31.5,75,17.4,100,997.9,1
2024-06-21,Ha_Noi,35.7,28.7,32.0,74,17.4,98,998.7,0
2024-06-22,Ha_Noi,33.8,28.5,30.6,80,14.1,92,1000.5,1
2024-06-23,Ha_Noi,33.2,27.0,29.2,84,19.3,99,1000.8,1
2024-06-24,Ha_Noi,29.3,25.4,27.2,90,9.8,100,1000.9,1
2024-06-25,Ha_Noi,30.6,25.1,26.9,91,14.9,100,1002.7,1
2024-06-26,Ha_Noi,30.9,24.6,27.1,88,16.4,99,1005.4,1
2024-06-27,Ha_Noi,30.5,24.4,27.4,85,16.8,97,1006.3,1
2024-06-28,Ha_Noi,32.5,25.9,29.2,81,18.8,77,1003.2,1
2024-06-29,Ha_Noi,35.1,26.5,30.7,77,18.8,99,1000.7,0
2024-06-30,Ha_Noi,36.0,28.3,32.0,71,16.5,100,999.1,1
2024-07-01,Ha_Noi,35.2,29.1,31.7,67,17.0,99,997.5,0
2024-07-02,Ha_Noi,32.7,27.1,30.0,77,16.3,100,999.4,1
2024-07-03,Ha_Noi,31.0,25.6,28.3,87,16.6,100,1004.3,1
2024-07-04,Ha_Noi,32.0,25.3,28.4,84,14.9,81,1006.4,1
2024-07-05,Ha_Noi,32.6,25.7,28.9,80,16.6,36,1003.7,1
2024-07-06,Ha_Noi,33.0,25.9,29.2,80,16.6,22,1002.9,1
2024-07-07,Ha_Noi,32.8,26.3,29.5,79,19.2,22,1003.6,1
2024-07-08,Ha_Noi,33.4,26.7,29.9,79,18.4,29,1002.5,1
2024-07-09,Ha_Noi,34.2,27.6,30.5,78,18.4,72,1002.0,1
2024-07-10,Ha_Noi,34.2,27.5,30.3,79,12.7,54,1002.3,1
2024-07-11,Ha_Noi,35.0,26.4,30.4,78,17.1,57,1000.7,1
2024-07-12,Ha_Noi,34.0,27.2,30.5,79,13.3,89,998.7,1
2024-07-13,Ha_Noi,33.1,27.6,30.1,80,15.1,85,998.6,1
2024-07-14,Ha_Noi,32.7,25.5,28.3,85,18.6,90,1001.9,1
2024-07-15,Ha_Noi,31.5,25.5,27.5,88,11.5,96,1003.6,1
2024-07-16,Ha_Noi,31.2,24.6,27.6,87,18.4,89,1003.6,1
2024-07-17,Ha_Noi,30.8,24.9,27.4,88,12.2,99,1002.7,1
2024-07-18,Ha_Noi,31.2,25.3,27.4,88,17.2,97,1001.8,1
2024-07-19,Ha_Noi,31.5,24.9,27.3,89,17.5,89,1001.8,1
2024-07-20,Ha_Noi,31.2,25.5,28.2,87,13.4,75,1002.6,1
2024-07-21,Ha_Noi,33.2,25.9,28.7,86,14.5,51,1002.7,1
2024-07-22,Ha_Noi,32.2,25.9,28.3,88,11.8,99,1000.2,1
2024-07-23,Ha_Noi,27.8,25.3,26.4,93,20.7,100,995.5,1
2024-07-24,Ha_Noi,31.2,25.2,27.7,88,15.9,96,993.5,1
2024-07-25,Ha_Noi,32.6,25.9,28.0,89,10.1,92,993.1,1
2024-07-26,Ha_Noi,36.7,25.8,31.2,78,12.4,72,993.4,0
2024-07-27,Ha_Noi,36.3,27.9,31.9,80,16.9,97,996.5,1
2024-07-28,Ha_Noi,31.1,26.0,28.3,90,11.6,100,999.4,1
2024-07-29,Ha_Noi,30.8,24.6,26.8,92,13.2,100,999.4,1
2024-07-30,Ha_Noi,31.0,25.5,27.5,92,11.1,100,999.3,1
2024-07-31,Ha_Noi,30.7,25.5,27.8,86,15.5,100,1000.3,1
2024-08-01,Ha_Noi,31.3,25.8,28.3,82,20.3,100,1001.1,1
2024-08-02,Ha_Noi,27.4,25.0,26.4,90,17.6,93,1001.0,1
2024-08-03,Ha_Noi,32.2,25.0,28.4,82,13.7,67,1002.6,1
2024-08-04,Ha_Noi,32.4,25.2,28.8,83,10.5,25,1004.2,1
2024-08-05,Ha_Noi,32.4,24.5,28.8,85,11.0,54,1003.7,1
2024-08-06,Ha_Noi,33.0,26.3,29.2,85,15.6,72,1002.7,1
2024-08-07,Ha_Noi,34.0,26.7,30.0,83,15.4,26,1002.9,1
2024-08-08,Ha_Noi,34.7,27.8,30.9,79,15.5,19,1002.4,1
2024-08-09,Ha_Noi,35.8,27.9,31.7,74,18.4,49,999.8,0
2024-08-10,Ha_Noi,36.1,27.9,32.1,72,15.6,72,998.2,0
2024-08-11,Ha_Noi,32.2,26.4,29.3,82,16.7,100,999.0,1
2024-08-12,Ha_Noi,31.0,25.9,27.9,88,11.2,100,999.8,1
2024-08-13,Ha_Noi,31.1,25.0,27.4,90,8.4,100,1002.3,1
2024-08-14,Ha_Noi,31.7,25.4,27.6,90,9.5,99,1003.2,1
2024-08-15,Ha_Noi,32.0,26.0,27.9,90,7.6,95,1002.3,1
2024-08-16,Ha_Noi,32.8,25.9,28.9,85,16.9,84,1002.0,1
2024-08-17,Ha_Noi,32.2,25.5,28.3,88,12.1,97,1003.5,1
2024-08-18,Ha_Noi,31.5,26.7,28.8,90,9.3,92,1003.3,1
2024-08-19,Ha_Noi,33.0,26.6,29.2,87,11.3,100,1001.7,1
2024-08-20,Ha_Noi,33.3,26.7,29.2,86,9.0,95,1002.0,1
2024-08-21,Ha_Noi,31.9,26.2,28.6,88,12.0,100,1003.5,1
2024-08-22,Ha_Noi,32.8,25.4,29.0,85,11.8,100,1004.7,1
2024-08-23,Ha_Noi,29.5,25.0,27.0,92,11.7,100,1006.5,1
2024-08-24,Ha_Noi,31.1,23.9,27.4,89,14.3,100,1005.8,1
2024-08-25,Ha_Noi,30.9,25.3,27.6,86,11.4,99,1004.6,1
2024-08-26,Ha_Noi,32.2,25.4,27.8,88,13.7,80,1004.3,1
2024-08-27,Ha_Noi,32.1,24.7,28.6,86,13.0,47,1003.8,1
2024-08-28,Ha_Noi,34.1,26.5,30.3,81,12.0,40,1002.0,0
2024-08-29,Ha_Noi,34.0,26.7,30.1,83,9.1,73,1001.7,1
2024-08-30,Ha_Noi,31.4,25.0,28.3,85,12.1,78,1003.1,1
2024-08-31,Ha_Noi,31.9,24.8,28.3,86,13.1,76,1004.5,1
2024-09-01,Ha_Noi,30.5,25.5,27.8,89,10.4,98,1005.1,1
2024-09-02,Ha_Noi,32.0,25.2,28.5,86,12.3,97,1005.5,1
2024-09-03,Ha_Noi,32.5,26.1,29.0,84,14.8,76,1004.8,0
2024-09-04,Ha_Noi,33.8,25.7,29.7,81,9.7,52,1001.2,0
2024-09-05,Ha_Noi,34.7,26.6,30.3,82,16.6,30,999.1,1
2024-09-06,Ha_Noi,33.3,25.3,28.5,84,18.9,93,998.1,1
2024-09-07,Ha_Noi,27.9,24.6,26.1,90,62.4,100,990.7,1
2024-09-08,Ha_Noi,30.8,25.9,27.9,87,36.0,100,996.6,1
2024-09-09,Ha_Noi,28.2,25.2,26.7,93,16.9,100,1001.2,1
2024-09-10,Ha_Noi,27.0,24.4,25.4,93,14.0,100,1003.9,1
2024-09-11,Ha_Noi,25.9,23.9,24.9,94,11.6,100,1005.6,1
2024-09-12,Ha_Noi,29.6,24.0,26.1,91,10.1,96,1005.2,1
2024-09-13,Ha_Noi,31.8,23.9,27.3,87,10.5,37,1003.0,1
2024-09-14,Ha_Noi,32.3,24.5,27.8,86,12.9,93,1000.9,1
2024-09-15,Ha_Noi,32.7,25.0,28.3,86,11.2,72,1000.3,1
2024-09-16,Ha_Noi,30.9,24.5,27.3,87,16.6,61,1002.6,1
2024-09-17,Ha_Noi,29.6,24.4,26.7,89,16.4,88,1003.4,1
2024-09-18,Ha_Noi,32.0,24.4,27.3,89,15.8,78,1002.3,1
2024-09-19,Ha_Noi,31.2,24.5,27.0,88,19.2,69,1001.0,1
2024-09-20,Ha_Noi,32.4,24.5,27.3,89,17.7,95,1001.3,1
2024-09-21,Ha_Noi,32.0,24.7,27.5,89,14.4,90,1002.5,1
2024-09-22,Ha_Noi,26.6,25.0,25.7,89,20.1,100,1003.9,1
2024-09-23,Ha_Noi,27.5,23.3,25.3,75,18.3,95,1007.5,1
2024-09-24,Ha_Noi,30.2,22.5,26.0,75,12.2,32,1007.9,0
2024-09-25,Ha_Noi,28.2,23.4,25.7,85,8.7,72,1008.8,0
2024-09-26,Ha_Noi,31.3,22.8,27.0,79,13.0,46,1008.7,1
2024-09-27,Ha_Noi,32.6,24.4,28.2,79,16.9,35,1007.7,1
2024-09-28,Ha_Noi,32.7,25.8,28.9,81,17.2,41,1005.4,1
2024-09-29,Ha_Noi,30.8,26.5,28.3,87,17.8,90,1004.2,1
2024-09-30,Ha_Noi,29.9,24.6,26.6,91,14.9,91,1004.1,1
2024-10-01,Ha_Noi,29.9,23.2,26.3,76,23.9,73,1008.1,1
2024-10-02,Ha_Noi,27.9,21.4,24.1,62,20.2,55,1013.0,0
2024-10-03,Ha_Noi,27.0,21.1,23.5,61,17.7,69,1013.6,0
2024-10-04,Ha_Noi,28.4,19.5,23.7,66,12.3,71,1013.0,0
2024-10-05,Ha_Noi,29.2,19.5,24.3,69,9.9,7,1012.0,0
2024-10-06,Ha_Noi,30.8,20.1,25.1,73,12.7,7,1012.5,0
2024-10-07,Ha_Noi,31.1,22.5,26.5,67,15.9,25,1013.4,0
2024-10-08,Ha_Noi,30.5,22.7,26.2,65,17.4,8,1012.9,0
2024-10-09,Ha_Noi,30.1,22.5,25.9,68,14.9,17,1011.8,0
2024-10-10,Ha_Noi,30.8,21.4,25.9,70,10.0,10,1010.9,0
2024-10-11,Ha_Noi,30.9,21.2,26.1,72,12.0,31,1010.5,0
2024-10-12,Ha_Noi,31.0,22.1,26.3,78,13.3,32,1011.1,1
2024-10-13,Ha_Noi,31.5,22.4,26.7,78,13.9,30,1010.8,1
2024-10-14,Ha_Noi,32.0,22.8,27.2,78,13.3,31,1009.9,1
2024-10-15,Ha_Noi,29.9,23.8,25.9,86,10.7,50,1010.5,1
2024-10-16,Ha_Noi,30.6,23.2,26.3,83,10.4,69,1010.9,1
2024-10-17,Ha_Noi,31.5,24.5,27.3,81,13.7,68,1009.2,1
2024-10-18,Ha_Noi,31.7,24.3,27.7,81,11.8,36,1008.6,1
2024-10-19,Ha_Noi,31.4,24.0,27.3,82,11.7,44,1010.9,1
2024-10-20,Ha_Noi,32.3,24.1,27.9,76,15.4,68,1012.8,1
2024-10-21,Ha_Noi,29.4,24.2,26.3,85,16.0,85,1012.2,1
2024-10-22,Ha_Noi,32.2,23.4,27.3,78,21.3,57,1012.4,1
2024-10-23,Ha_Noi,29.0,23.5,26.0,54,21.0,49,1013.5,0
2024-10-24,Ha_Noi,29.8,19.4,24.1,59,13.8,77,1010.6,0
2024-10-25,Ha_Noi,30.4,17.8,23.6,59,11.6,75,1008.0,0
2024-10-26,Ha_Noi,31.2,20.6,25.9,44,22.6,94,1006.6,0
2024-10-27,Ha_Noi,24.8,19.8,22.0,72,27.1,100,1008.3,1
2024-10-28,Ha_Noi,23.2,19.5,21.3,72,20.3,99,1009.6,1
2024-10-29,Ha_Noi,25.4,19.0,21.8,77,16.8,80,1009.3,1
2024-10-30,Ha_Noi,28.5,20.8,24.2,69,14.6,67,1009.6,0
2024-10-31,Ha_Noi,30.0,20.0,25.0,77,9.5,12,1008.1,0
2024-11-01,Ha_Noi,31.0,21.4,25.6,61,16.3,15,1010.6,0
2024-11-02,Ha_Noi,29.1,20.0,23.8,55,18.5,13,1014.9,0
2024-11-03,Ha_Noi,28.2,19.2,23.7,66,13.4,62,1015.0,0
2024-11-04,Ha_Noi,27.3,23.1,24.6,63,16.6,98,1015.1,1
2024-11-05,Ha_Noi,27.0,21.6,23.7,72,13.9,98,1016.6,1
2024-11-06,Ha_Noi,27.0,21.0,23.5,68,13.0,94,1017.1,0
2024-11-07,Ha_Noi,28.6,19.9,23.4,65,14.6,25,1016.9,0
2024-11-08,Ha_Noi,28.1,17.6,22.6,69,11.0,3,1015.5,0
2024-11-09,Ha_Noi,28.7,16.3,22.5,71,7.5,1,1013.2,0
2024-11-10,Ha_Noi,29.6,17.7,23.2,68,12.4,2,1013.1,0
2024-11-11,Ha_Noi,31.1,19.4,24.9,70,9.0,33,1012.1,0
2024-11-12,Ha_Noi,31.2,20.5,25.7,74,12.6,46,1010.3,0
2024-11-13,Ha_Noi,31.6,21.1,25.9,77,16.2,32,1008.8,0
2024-11-14,Ha_Noi,32.2,22.4,26.7,77,13.9,41,1008.1,1
2024-11-15,Ha_Noi,32.1,23.4,27.3,77,14.9,28,1007.2,0
2024-11-16,Ha_Noi,32.1,24.1,27.3,78,13.8,36,1008.5,1
2024-11-17,Ha_Noi,31.7,22.7,26.9,73,9.7,32,1011.1,0
2024-11-18,Ha_Noi,28.5,22.2,24.1,86,14.9,50,1013.9,1
2024-11-19,Ha_Noi,30.3,21.2,25.1,63,13.4,22,1015.1,0
2024-11-20,Ha_Noi,28.3,19.8,23.6,58,16.5,4,1015.8,0
2024-11-21,Ha_Noi,27.3,18.0,22.4,56,13.9,7,1015.9,0
2024-11-22,Ha_Noi,26.4,19.8,22.6,55,15.9,78,1016.2,0
2024-11-23,Ha_Noi,26.4,19.8,22.3,61,12.3,47,1016.3,0
2024-11-24,Ha_Noi,26.0,17.5,22.1,75,8.6,44,1015.2,1
2024-11-25,Ha_Noi,29.0,19.1,23.7,77,13.6,58,1014.5,1
2024-11-26,Ha_Noi,21.9,18.0,20.2,66,20.9,98,1017.1,1
2024-11-27,Ha_Noi,23.8,17.7,19.8,57,18.0,99,1018.9,0
